지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),해면기압(hPa)
108,서울,2021-03-26 00:00,6.8,,2.4,250,88,1022.3
108,서울,2021-03-26 01:00,6.1,,1.7,270,90,1022.2
108,서울,2021-03-26 02:00,5.8,,1.6,250,91,1022.3
108,서울,2021-03-26 03:00,5.7,,1.3,290,92,1021.7
108,서울,2021-03-26 04:00,5.4,,1.4,250,93,1021.8
108,서울,2021-03-26 05:00,5.2,,.9,250,93,1022.1
108,서울,2021-03-26 06:00,5,,1,250,93,1022.7
108,서울,2021-03-26 07:00,4.9,,.9,270,94,1023.4
108,서울,2021-03-26 08:00,5.8,,.3,0,94,1023.9
108,서울,2021-03-26 09:00,8.4,,1.9,50,87,1023.7
108,서울,2021-03-26 10:00,10.8,,1.2,90,72,1023.5
108,서울,2021-03-26 11:00,13.7,,1,140,56,1022.9
108,서울,2021-03-26 12:00,15.4,,.8,20,47,1022.3
108,서울,2021-03-26 13:00,17.3,,2,160,39,1021.3
108,서울,2021-03-26 14:00,18.9,,1.3,90,37,1019.8
108,서울,2021-03-26 15:00,19.8,,1.3,200,31,1019.2
108,서울,2021-03-26 16:00,20.6,,2.1,200,29,1018.4
108,서울,2021-03-26 17:00,19.4,,1.3,270,28,1017.7
108,서울,2021-03-26 18:00,18.9,,1.4,250,27,1017.7
108,서울,2021-03-26 19:00,16.9,,2.4,270,37,1017.8
108,서울,2021-03-26 20:00,15.8,,.9,270,39,1017.9
108,서울,2021-03-26 21:00,14.9,,.8,20,41,1018.2
108,서울,2021-03-26 22:00,13.7,,1.4,200,43,1018.3
108,서울,2021-03-26 23:00,13.1,,.2,0,47,1018.6
108,서울,2021-03-27 00:00,12.6,,.8,180,49,1018.4
108,서울,2021-03-27 01:00,12.3,,.1,0,51,1018.1
108,서울,2021-03-27 02:00,12.1,,.6,230,51,1017.8
108,서울,2021-03-27 03:00,11.9,,1.7,250,43,1017.5
108,서울,2021-03-27 04:00,11.6,,.4,0,44,1016.8
108,서울,2021-03-27 05:00,11.1,,1.5,20,48,1016.4
108,서울,2021-03-27 06:00,10.4,,1.4,50,53,1015.8
108,서울,2021-03-27 07:00,10.3,,1.8,70,53,1015.4
108,서울,2021-03-27 08:00,11.5,,2.4,70,49,1015
108,서울,2021-03-27 09:00,12.6,,3,50,47,1014.6
108,서울,2021-03-27 10:00,13.1,,2.8,50,46,1014.3
108,서울,2021-03-27 11:00,13.6,,2.7,50,46,1013.8
108,서울,2021-03-27 12:00,14.9,0,2.7,70,42,1012.3
108,서울,2021-03-27 13:00,13.1,,3.2,70,65,1011.7
108,서울,2021-03-27 14:00,12.1,,4.4,50,78,1010.3
108,서울,2021-03-27 15:00,11.4,4,4.2,50,87,1008.8
108,서울,2021-03-27 16:00,11.2,,3.9,70,92,1007.4
108,서울,2021-03-27 17:00,11.1,,3.3,70,93,1006.6
108,서울,2021-03-27 18:00,11.1,9.8,3.9,50,96,1005.7
108,서울,2021-03-27 19:00,11.2,,3.7,70,97,1005.1
108,서울,2021-03-27 20:00,11.5,,3.3,70,98,1004.5
108,서울,2021-03-27 21:00,11.7,5.8,2.4,70,99,1004.2
108,서울,2021-03-27 22:00,12,,2.5,70,99,1003.3
108,서울,2021-03-27 23:00,12.2,,2.5,70,100,1002
108,서울,2021-03-28 00:00,12.4,5.9,2.2,50,100,1001.1
108,서울,2021-03-28 01:00,12.5,,1,50,98,1000.5
108,서울,2021-03-28 02:00,12.8,,3.1,200,99,999.7
108,서울,2021-03-28 03:00,11.9,3.6,5.4,180,97,999.8
108,서울,2021-03-28 04:00,10.6,,6.2,200,97,1000.2
108,서울,2021-03-28 05:00,9.2,,3.9,200,96,1000.3
108,서울,2021-03-28 06:00,8.3,1.3,3.8,200,98,1000.7
108,서울,2021-03-28 07:00,7.7,,5.3,200,100,1001.5
108,서울,2021-03-28 08:00,7.8,,3.7,180,100,1002.1
108,서울,2021-03-28 09:00,7.8,2.8,3,230,98,1002.4
108,서울,2021-03-28 10:00,7.9,,3.2,200,99,1003.3
108,서울,2021-03-28 11:00,8.2,,2.6,200,99,1003.8
108,서울,2021-03-28 12:00,8.4,.5,2.3,180,100,1003.5
108,서울,2021-03-28 13:00,8.9,,3.4,200,99,1003.8
108,서울,2021-03-28 14:00,8.9,,4.6,200,98,1003.7
108,서울,2021-03-28 15:00,8.8,0,3.9,230,95,1003.9
108,서울,2021-03-28 16:00,9,,3.6,250,92,1004.2
108,서울,2021-03-28 17:00,8.9,,3.1,230,89,1004.3
108,서울,2021-03-28 18:00,8.8,,3.4,200,90,1004.3
108,서울,2021-03-28 19:00,8.9,,2.4,200,90,1004.8
108,서울,2021-03-28 20:00,9,,2.4,200,91,1004.8
108,서울,2021-03-28 21:00,9.3,0,3,200,91,1005
108,서울,2021-03-28 22:00,9.4,,1.9,230,92,1004.8
108,서울,2021-03-28 23:00,8.9,,2.9,230,95,1004.7
108,서울,2021-03-29 00:00,8.8,1,3.2,200,97,1004.5
108,서울,2021-03-29 01:00,9,,3.7,230,100,1004.3
108,서울,2021-03-29 02:00,8.9,,3.4,230,99,1004.9
108,서울,2021-03-29 03:00,8.6,.2,3.1,230,97,1005.4
108,서울,2021-03-29 04:00,8.2,,2.8,230,96,1006
108,서울,2021-03-29 05:00,8.2,,2.3,230,96,1006.6
108,서울,2021-03-29 06:00,8.3,,2.4,250,96,1007.5
108,서울,2021-03-29 07:00,8.4,,1.7,230,93,1008.4
108,서울,2021-03-29 08:00,8.7,,2.2,250,91,1009
108,서울,2021-03-29 09:00,9.4,,2.3,320,83,1009.2
108,서울,2021-03-29 10:00,10.9,,3.6,270,57,1009.1
108,서울,2021-03-29 11:00,12.4,,4,320,46,1008.9
108,서울,2021-03-29 12:00,13.5,,4.9,250,36,1008.4
108,서울,2021-03-29 13:00,13.9,,4.1,250,40,1008.6
108,서울,2021-03-29 14:00,14.2,,5.3,250,35,1008.7
108,서울,2021-03-29 15:00,13,,5.7,270,35,1008.2
108,서울,2021-03-29 16:00,13.6,,5.1,250,34,1008
108,서울,2021-03-29 17:00,12.6,,4.5,250,38,1008.4
108,서울,2021-03-29 18:00,11.9,,3.2,250,38,1008.2
108,서울,2021-03-29 19:00,10.7,,3,250,42,1008.8
108,서울,2021-03-29 20:00,10,,3,250,45,1009
108,서울,2021-03-29 21:00,9.3,,2.4,250,50,1009.8
108,서울,2021-03-29 22:00,8.8,,3,270,52,1010.3
108,서울,2021-03-29 23:00,8,,1.7,270,56,1010.6
108,서울,2021-03-30 00:00,7.3,,1.3,250,63,1011.5
108,서울,2021-03-30 01:00,6.5,,1.4,250,68,1011.9
108,서울,2021-03-30 02:00,5.7,,1.9,270,73,1011.8
108,서울,2021-03-30 03:00,5.2,,2.1,270,76,1011.6
108,서울,2021-03-30 04:00,4.9,,.7,290,79,1011.5
108,서울,2021-03-30 05:00,4.4,,1.6,270,81,1011.7
108,서울,2021-03-30 06:00,4.2,,.4,0,80,1011.8
108,서울,2021-03-30 07:00,4.5,,1,50,74,1012.7
108,서울,2021-03-30 08:00,5.8,,1.2,20,72,1013.4
108,서울,2021-03-30 09:00,8.2,,1,200,55,1013.5
108,서울,2021-03-30 10:00,11,,2.8,180,44,1013.8
108,서울,2021-03-30 11:00,13.2,,1.8,270,36,1013.5
108,서울,2021-03-30 12:00,14.4,,3.4,290,27,1013.1
108,서울,2021-03-30 13:00,16,,3.3,290,23,1012.4
108,서울,2021-03-30 14:00,17.2,,3.1,270,22,1011.6
108,서울,2021-03-30 15:00,17.8,,3.9,230,25,1011.9
108,서울,2021-03-30 16:00,18.2,,3,250,25,1011.4
108,서울,2021-03-30 17:00,17.7,,3.2,250,25,1011.1
108,서울,2021-03-30 18:00,16.2,,4.8,250,34,1011.4
108,서울,2021-03-30 19:00,13.4,,4.3,270,33,1012.3
108,서울,2021-03-30 20:00,11.7,,3.6,270,34,1012.9
108,서울,2021-03-30 21:00,11.1,,2.6,250,34,1013.9
108,서울,2021-03-30 22:00,10.3,,1.5,270,36,1014.5
108,서울,2021-03-30 23:00,9.7,,1.7,250,43,1014.7
108,서울,2021-03-31 00:00,9,,.6,320,47,1014.7
108,서울,2021-03-31 01:00,8.4,,1.3,50,47,1014.7
108,서울,2021-03-31 02:00,8.1,,1.6,360,51,1014.8
108,서울,2021-03-31 03:00,7.6,,1.1,340,57,1014.4
108,서울,2021-03-31 04:00,7.3,,.9,270,56,1014.6
108,서울,2021-03-31 05:00,6.6,,.4,0,57,1014.9
108,서울,2021-03-31 06:00,6.2,,1.3,50,61,1015
108,서울,2021-03-31 07:00,6,,1,50,63,1015.1
108,서울,2021-03-31 08:00,7.8,,.8,70,61,1015.3
108,서울,2021-03-31 09:00,10.9,,.9,70,53,1015.7
108,서울,2021-03-31 10:00,14,,2.4,50,41,1015.9
108,서울,2021-03-31 11:00,15.5,,.8,160,36,1015.6
108,서울,2021-03-31 12:00,17.7,,1.1,70,30,1014.6
108,서울,2021-03-31 13:00,19.8,,1.9,160,24,1013.9
108,서울,2021-03-31 14:00,21.4,,2.3,200,19,1013.1
108,서울,2021-03-31 15:00,22.3,,2.6,180,21,1012.3
108,서울,2021-03-31 16:00,22.2,,3,270,21,1012.2
108,서울,2021-03-31 17:00,22.1,,2.8,250,22,1012
108,서울,2021-03-31 18:00,21.1,,2.3,250,22,1012.4
108,서울,2021-03-31 19:00,18.9,,1.8,270,30,1012.8
108,서울,2021-03-31 20:00,17.5,,2.9,290,35,1013.6
108,서울,2021-03-31 21:00,16.8,,3,290,37,1014.4
108,서울,2021-03-31 22:00,16.1,,1.3,320,44,1014.9
108,서울,2021-03-31 23:00,14.7,,1.8,270,50,1014.8
108,서울,2021-04-01 00:00,13.5,,2.3,70,47,1015.1
108,서울,2021-04-01 01:00,13.1,,1.4,50,49,1015.3
108,서울,2021-04-01 02:00,12.4,,2.1,50,53,1015.8
108,서울,2021-04-01 03:00,13.1,,3.4,70,43,1016.1
108,서울,2021-04-01 04:00,13,,3.1,70,44,1016.3
108,서울,2021-04-01 05:00,13,,2.9,90,44,1016.4
108,서울,2021-04-01 06:00,12.6,,3,70,45,1017
108,서울,2021-04-01 07:00,12,,3.5,50,46,1017.9
108,서울,2021-04-01 08:00,14,,3.5,70,43,1018.9
108,서울,2021-04-01 09:00,16.2,,4.3,50,38,1019.3
108,서울,2021-04-01 10:00,18.2,,3.7,50,31,1019.5
108,서울,2021-04-01 11:00,20.2,,2.9,70,25,1019.3
108,서울,2021-04-01 12:00,21.7,,3.2,90,21,1018.7
108,서울,2021-04-01 13:00,22.6,,3.5,90,20,1018.1
108,서울,2021-04-01 14:00,23.6,,3.2,70,20,1017.5
108,서울,2021-04-01 15:00,23.2,,3.6,70,19,1017
108,서울,2021-04-01 16:00,23.5,,3,110,20,1016.8
108,서울,2021-04-01 17:00,23,,3.6,140,22,1016.8
108,서울,2021-04-01 18:00,22.3,,2.4,110,24,1017
108,서울,2021-04-01 19:00,20.6,,4.6,140,25,1017.5
108,서울,2021-04-01 20:00,19.2,,3.4,110,27,1018.3
108,서울,2021-04-01 21:00,18.1,,3.7,70,33,1019.5
108,서울,2021-04-01 22:00,16.5,,6.5,50,38,1020.3
108,서울,2021-04-01 23:00,15.4,,5.7,50,40,1020.5
108,서울,2021-04-02 00:00,14.6,,5.1,50,41,1020.4
108,서울,2021-04-02 01:00,14.2,,4.8,70,39,1021.1
108,서울,2021-04-02 02:00,13.7,,4.3,70,39,1020.5
108,서울,2021-04-02 03:00,12.9,,4.8,50,43,1020.3
108,서울,2021-04-02 04:00,12.6,,5,70,45,1020.1
108,서울,2021-04-02 05:00,12.8,,3.7,70,45,1020.5
108,서울,2021-04-02 06:00,12.7,,3.6,70,45,1020.6
108,서울,2021-04-02 07:00,12.9,,4,50,44,1021.7
108,서울,2021-04-02 08:00,13.6,,4.1,70,42,1021.3
108,서울,2021-04-02 09:00,15.4,,4.9,70,38,1021.1
108,서울,2021-04-02 10:00,17.4,,3.9,70,34,1021
108,서울,2021-04-02 11:00,18.9,,3.9,90,29,1020.2
108,서울,2021-04-02 12:00,20.7,,3.9,70,26,1019.4
108,서울,2021-04-02 13:00,21.6,,2.8,50,26,1018.4
108,서울,2021-04-02 14:00,22,,2.1,90,26,1017.6
108,서울,2021-04-02 15:00,22.9,,1.6,70,26,1016.9
108,서울,2021-04-02 16:00,22.3,,.9,230,27,1016.9
108,서울,2021-04-02 17:00,21.7,,1.9,230,29,1016.8
108,서울,2021-04-02 18:00,21,,1.8,270,30,1017.2
108,서울,2021-04-02 19:00,19.9,0,2.3,290,34,1017.2
108,서울,2021-04-02 20:00,19.4,0,2.9,290,35,1017.5
108,서울,2021-04-02 21:00,19,,.8,50,36,1017.7
108,서울,2021-04-02 22:00,18.8,,2.5,70,38,1017.4
108,서울,2021-04-02 23:00,18.4,,2.4,50,40,1017.4
108,서울,2021-04-03 00:00,18,,2.4,70,41,1016.8
108,서울,2021-04-03 01:00,17.7,,1.8,50,45,1016.5
108,서울,2021-04-03 02:00,17.6,,2.5,70,49,1015.9
108,서울,2021-04-03 03:00,17.7,,2.4,50,51,1015.4
108,서울,2021-04-03 04:00,17.6,,2.4,50,54,1015.2
108,서울,2021-04-03 05:00,17.6,,2.5,70,57,1014.5
108,서울,2021-04-03 06:00,17.4,,3.4,70,59,1014
108,서울,2021-04-03 07:00,17.3,,3.2,50,60,1014.2
108,서울,2021-04-03 08:00,17.3,0,2.6,50,60,1014.3
108,서울,2021-04-03 09:00,17.5,0,1.4,70,62,1014.2
108,서울,2021-04-03 10:00,16.8,.7,1.9,70,79,1014
108,서울,2021-04-03 11:00,15.8,4.1,2.2,50,89,1013.7
108,서울,2021-04-03 12:00,14.9,10.3,2.9,50,94,1013.2
108,서울,2021-04-03 13:00,14.8,8,2.1,50,94,1012.5
108,서울,2021-04-03 14:00,14.5,5.5,3.7,50,96,1011.3
108,서울,2021-04-03 15:00,14.4,4.7,3.3,50,96,1010.4
108,서울,2021-04-03 16:00,14.4,4.5,3.9,50,98,1009.6
108,서울,2021-04-03 17:00,14.3,3,3.3,50,98,1009.2
108,서울,2021-04-03 18:00,14.2,4,2.9,50,98,1009.5
108,서울,2021-04-03 19:00,14,4.4,3.3,70,97,1009.1
108,서울,2021-04-03 20:00,13.5,1.1,5,50,95,1009.5
108,서울,2021-04-03 21:00,12.5,0,5.4,70,94,1009.6
108,서울,2021-04-03 22:00,11.7,5.3,5.1,50,95,1010.2
108,서울,2021-04-03 23:00,11.4,.6,3.7,50,94,1010.7
108,서울,2021-04-04 00:00,10.9,0,3.9,50,92,1011.1
108,서울,2021-04-04 01:00,10.5,.2,3.9,50,96,1010.9
108,서울,2021-04-04 02:00,10.3,0,4.4,50,94,1010.9
108,서울,2021-04-04 03:00,10.4,0,3.9,50,91,1011.3
108,서울,2021-04-04 04:00,10.2,0,3.3,50,92,1011.8
108,서울,2021-04-04 05:00,9.7,.3,4.5,50,93,1011.6
108,서울,2021-04-04 06:00,9.5,.1,3.6,50,91,1012.7
108,서울,2021-04-04 07:00,9.6,,4.3,50,86,1013.1
108,서울,2021-04-04 08:00,10,,3.8,50,80,1014.5
108,서울,2021-04-04 09:00,10.7,,4.5,20,75,1015.1
108,서울,2021-04-04 10:00,11.6,,3.4,50,67,1015.9
108,서울,2021-04-04 11:00,12.8,,3.3,50,61,1015.9
108,서울,2021-04-04 12:00,14.7,,3.6,50,53,1015.9
108,서울,2021-04-04 13:00,15.5,,2.8,90,51,1015.4
108,서울,2021-04-04 14:00,15.4,,1.7,340,50,1015
108,서울,2021-04-04 15:00,15.4,,1.9,70,50,1014.9
108,서울,2021-04-04 16:00,15,,2.3,20,52,1015.1
108,서울,2021-04-04 17:00,14.8,,2.4,50,51,1015.3
108,서울,2021-04-04 18:00,14.3,,2.7,50,50,1015.8
108,서울,2021-04-04 19:00,13.6,,2.4,50,51,1016.4
108,서울,2021-04-04 20:00,12.3,,2.5,50,54,1018
108,서울,2021-04-04 21:00,11.4,,3.7,50,55,1019.2
108,서울,2021-04-04 22:00,10.3,,2.2,50,60,1020.1
108,서울,2021-04-04 23:00,9.6,,3.1,50,60,1020.5
108,서울,2021-04-05 00:00,9,,2.1,50,61,1020.9
108,서울,2021-04-05 01:00,8.1,,1.8,20,67,1021.4
108,서울,2021-04-05 02:00,7.4,,2.6,20,69,1021.7
108,서울,2021-04-05 03:00,6.8,,2.8,20,71,1022.2
108,서울,2021-04-05 04:00,6.5,,2.1,50,72,1022.3
108,서울,2021-04-05 05:00,6.1,,2.3,50,75,1022.8
108,서울,2021-04-05 06:00,5.5,,2.3,20,78,1023.2
108,서울,2021-04-05 07:00,5.4,,2.3,50,78,1024.2
108,서울,2021-04-05 08:00,7.9,,2.6,70,66,1024
108,서울,2021-04-05 09:00,10.4,,3.1,70,51,1024.5
108,서울,2021-04-05 10:00,12.5,,3.4,50,34,1024.3
108,서울,2021-04-05 11:00,14.2,,3.3,50,28,1024.3
108,서울,2021-04-05 12:00,15.4,,2.2,110,24,1023.5
108,서울,2021-04-05 13:00,16.6,,2.3,250,24,1022.1
108,서울,2021-04-05 14:00,17.9,,1.7,230,23,1021.2
108,서울,2021-04-05 15:00,18.4,,2.4,20,23,1020.2
108,서울,2021-04-05 16:00,19,,1.8,230,21,1019.8
108,서울,2021-04-05 17:00,17.4,,5.1,250,37,1019.9
108,서울,2021-04-05 18:00,15.9,,4.2,270,39,1020.2
108,서울,2021-04-05 19:00,14.4,,2.7,290,39,1020.3
108,서울,2021-04-05 20:00,13.3,,2,290,41,1020.9
108,서울,2021-04-05 21:00,12.3,,1.6,200,45,1021.5
108,서울,2021-04-05 22:00,11.4,,1.5,200,48,1021.7
108,서울,2021-04-05 23:00,10.6,,.7,230,50,1021.6
108,서울,2021-04-06 00:00,10.8,,.4,0,52,1021.4
108,서울,2021-04-06 01:00,10.9,,2,20,54,1021.1
108,서울,2021-04-06 02:00,10.8,,1,270,55,1020.9
108,서울,2021-04-06 03:00,10.3,,1.4,250,58,1020.5
108,서울,2021-04-06 04:00,10,,1.9,290,61,1020.4
108,서울,2021-04-06 05:00,9.5,,1.5,270,64,1020.8
108,서울,2021-04-06 06:00,9.4,,1.6,250,66,1021.2
108,서울,2021-04-06 07:00,9.4,,.5,200,64,1021.1
108,서울,2021-04-06 08:00,10.5,,1.2,340,63,1021.5
108,서울,2021-04-06 09:00,12.5,,1.5,180,57,1021.4
108,서울,2021-04-06 10:00,14.2,,2.3,270,49,1021.3
108,서울,2021-04-06 11:00,16.1,,2.2,230,37,1020.9
108,서울,2021-04-06 12:00,17,,3.1,290,32,1020
108,서울,2021-04-06 13:00,18.2,,4.1,290,29,1019.2
108,서울,2021-04-06 14:00,18.9,,3.5,290,34,1018.5
108,서울,2021-04-06 15:00,18.8,,4.8,250,33,1018.2
108,서울,2021-04-06 16:00,18.6,,4.8,250,35,1017.9
108,서울,2021-04-06 17:00,18.2,,4.5,270,38,1017.7
108,서울,2021-04-06 18:00,17.4,,3.2,230,48,1017.7
108,서울,2021-04-06 19:00,16,,2.5,250,48,1018
108,서울,2021-04-06 20:00,15.1,,3.8,250,48,1018.2
108,서울,2021-04-06 21:00,14.2,,3.2,250,52,1019.5
108,서울,2021-04-06 22:00,12.9,,1.6,230,56,1020.2
108,서울,2021-04-06 23:00,12.1,,2.7,250,59,1020.2
108,서울,2021-04-07 00:00,11.4,,3,270,61,1020.9
108,서울,2021-04-07 01:00,10.6,,2.3,250,64,1021
108,서울,2021-04-07 02:00,10,,2.6,200,69,1020.5
108,서울,2021-04-07 03:00,9.4,,1.6,250,70,1020.3
108,서울,2021-04-07 04:00,9,,1.7,270,71,1020.2
108,서울,2021-04-07 05:00,8.7,,2.2,250,75,1020.8
108,서울,2021-04-07 06:00,8.2,,1.2,250,77,1020.8
108,서울,2021-04-07 07:00,8.3,,1.2,360,79,1021.2
108,서울,2021-04-07 08:00,10,,2,20,72,1021.1
108,서울,2021-04-07 09:00,12.6,,1.2,70,62,1021.2
108,서울,2021-04-07 10:00,14.9,,1.8,160,57,1021.2
108,서울,2021-04-07 11:00,16.7,,2.8,180,46,1020.6
108,서울,2021-04-07 12:00,18.9,,2.9,230,31,1019.7
108,서울,2021-04-07 13:00,19.3,,4,290,27,1018.8
108,서울,2021-04-07 14:00,20.2,,4.2,290,28,1018.2
108,서울,2021-04-07 15:00,20.4,,3.8,250,32,1017.8
108,서울,2021-04-07 16:00,19.7,,4.3,270,28,1017.4
108,서울,2021-04-07 17:00,18.8,,4.2,270,29,1017.4
108,서울,2021-04-07 18:00,17.5,,3.6,270,27,1017.4
108,서울,2021-04-07 19:00,15.8,,2.7,270,28,1017.4
108,서울,2021-04-07 20:00,14.8,,2.7,250,29,1017.8
108,서울,2021-04-07 21:00,13.8,,2.4,250,40,1018.2
108,서울,2021-04-07 22:00,13,,2.2,250,51,1018.3
108,서울,2021-04-07 23:00,12.5,,2.6,250,51,1018.4
108,서울,2021-04-08 00:00,12,,2.8,290,41,1018.1
108,서울,2021-04-08 01:00,11.3,,2.5,320,38,1018
108,서울,2021-04-08 02:00,10.6,,2.3,290,37,1018
108,서울,2021-04-08 03:00,10.1,,2.9,320,40,1017.8
108,서울,2021-04-08 04:00,8.9,,.8,290,41,1017.8
108,서울,2021-04-08 05:00,8.1,,1.1,270,45,1018.1
108,서울,2021-04-08 06:00,7.6,,1.1,20,48,1018.4
108,서울,2021-04-08 07:00,7.2,,1.3,70,49,1018.9
108,서울,2021-04-08 08:00,10.1,,2.2,50,47,1019.1
108,서울,2021-04-08 09:00,12.6,,2.4,50,42,1019.3
108,서울,2021-04-08 10:00,13.9,,2.4,340,40,1019.4
108,서울,2021-04-08 11:00,16.2,,1,140,36,1019.1
108,서울,2021-04-08 12:00,15.8,,4.2,290,30,1018.7
108,서울,2021-04-08 13:00,16.5,,3.6,270,27,1018.1
108,서울,2021-04-08 14:00,17.7,,3.3,270,31,1017.5
108,서울,2021-04-08 15:00,17.5,,4.4,320,28,1017
108,서울,2021-04-08 16:00,17.8,,5,270,25,1016.4
108,서울,2021-04-08 17:00,17.4,,5,270,24,1016.3
108,서울,2021-04-08 18:00,16.8,,4.7,290,23,1016.6
108,서울,2021-04-08 19:00,15.1,,4.5,270,27,1017.3
108,서울,2021-04-08 20:00,13.9,,3,270,28,1018.1
108,서울,2021-04-08 21:00,13,,2.4,290,28,1019.2
108,서울,2021-04-08 22:00,12,,2.8,270,31,1020
108,서울,2021-04-08 23:00,11.2,,3.3,290,33,1020
108,서울,2021-04-09 00:00,10.4,,1.4,320,33,1020.3
108,서울,2021-04-09 01:00,10.1,,3.5,290,38,1020.1
108,서울,2021-04-09 02:00,9.5,,1.8,290,38,1020.5
108,서울,2021-04-09 03:00,8.6,,1.1,290,41,1020.9
108,서울,2021-04-09 04:00,7.8,,.8,110,43,1021.3
108,서울,2021-04-09 05:00,7.7,,2.4,70,42,1021.9
108,서울,2021-04-09 06:00,7.7,,2.9,50,44,1022.5
108,서울,2021-04-09 07:00,8.8,,4.6,50,51,1023
108,서울,2021-04-09 08:00,10.6,,4.3,50,52,1023.9
108,서울,2021-04-09 09:00,12.4,,4.6,50,49,1024.5
108,서울,2021-04-09 10:00,14.2,,4.2,70,43,1025.1
108,서울,2021-04-09 11:00,15.8,,2,70,38,1025.2
108,서울,2021-04-09 12:00,17,,2.3,110,34,1024.9
108,서울,2021-04-09 13:00,17.2,,1.4,250,30,1024.4
108,서울,2021-04-09 14:00,18.8,,1.8,140,26,1023.8
108,서울,2021-04-09 15:00,19.3,,2.9,250,27,1023.4
108,서울,2021-04-09 16:00,19.5,,1,180,27,1023
108,서울,2021-04-09 17:00,18.5,,2.3,340,29,1023.2
108,서울,2021-04-09 18:00,18,,2.6,290,28,1023.5
108,서울,2021-04-09 19:00,16.2,,2.8,270,33,1024.1
108,서울,2021-04-09 20:00,15.1,,2.7,320,35,1025
108,서울,2021-04-09 21:00,14.5,,3.2,320,39,1026.2
108,서울,2021-04-09 22:00,13.5,,2.4,90,49,1027.5
108,서울,2021-04-09 23:00,12.4,,2,90,50,1028
108,서울,2021-04-10 00:00,11.4,,2.5,90,52,1028.4
108,서울,2021-04-10 01:00,10.4,,2.5,110,54,1028.7
108,서울,2021-04-10 02:00,9.8,,2.5,110,55,1028.9
108,서울,2021-04-10 03:00,9.1,,2.2,90,57,1029
108,서울,2021-04-10 04:00,8.7,,2.4,90,59,1029
108,서울,2021-04-10 05:00,8.2,,2.1,110,60,1030
108,서울,2021-04-10 06:00,7.8,,3.8,50,63,1030.5
108,서울,2021-04-10 07:00,8,,3.4,50,63,1031.2
108,서울,2021-04-10 08:00,9.5,,2.7,70,57,1031.4
108,서울,2021-04-10 09:00,11.7,,2.2,70,52,1031.8
108,서울,2021-04-10 10:00,13.5,,1.6,70,49,1031.9
108,서울,2021-04-10 11:00,15.2,,1.5,160,45,1031.6
108,서울,2021-04-10 12:00,16.1,,2.3,230,41,1030.8
108,서울,2021-04-10 13:00,17.5,,1.3,200,39,1030.1
108,서울,2021-04-10 14:00,18.3,,2.8,140,38,1029.3
108,서울,2021-04-10 15:00,18.8,,3.2,230,38,1029.1
108,서울,2021-04-10 16:00,17.7,,4.3,250,35,1028.9
108,서울,2021-04-10 17:00,17,,4,250,29,1028.8
108,서울,2021-04-10 18:00,15.8,,3.6,250,31,1029
108,서울,2021-04-10 19:00,13.8,,2.6,270,36,1029.3
108,서울,2021-04-10 20:00,12.7,,2.3,270,50,1030
108,서울,2021-04-10 21:00,11.8,,2.1,270,55,1030.5
108,서울,2021-04-10 22:00,11.2,,.9,250,59,1030.7
108,서울,2021-04-10 23:00,10.5,,1.5,250,60,1031
108,서울,2021-04-11 00:00,9.7,,1.1,250,63,1031.2
108,서울,2021-04-11 01:00,9.5,,.7,340,66,1031.4
108,서울,2021-04-11 02:00,8.9,,.6,20,60,1031.3
108,서울,2021-04-11 03:00,8.6,,1.5,20,60,1031.2
108,서울,2021-04-11 04:00,8.4,,.7,320,63,1031.2
108,서울,2021-04-11 05:00,8.2,,1.3,360,62,1031.2
108,서울,2021-04-11 06:00,7.8,,1.9,20,66,1031.4
108,서울,2021-04-11 07:00,7.6,,2.1,20,68,1031.6
108,서울,2021-04-11 08:00,9.5,,2,50,64,1031.5
108,서울,2021-04-11 09:00,12.2,,2.1,70,50,1032
108,서울,2021-04-11 10:00,14.8,,1.7,90,40,1031.8
108,서울,2021-04-11 11:00,17.1,,1.3,160,29,1031.4
108,서울,2021-04-11 12:00,18.8,,1.8,180,29,1030.5
108,서울,2021-04-11 13:00,19.9,,2,230,26,1029.4
108,서울,2021-04-11 14:00,20.8,,2.2,250,27,1028.5
108,서울,2021-04-11 15:00,21.2,,1.6,110,26,1027.7
108,서울,2021-04-11 16:00,21.5,,1.7,270,26,1026.6
108,서울,2021-04-11 17:00,20.8,,3.2,270,29,1026.5
108,서울,2021-04-11 18:00,19.5,,3.7,290,34,1026.3
108,서울,2021-04-11 19:00,18.1,,2.7,320,42,1026.2
108,서울,2021-04-11 20:00,17.1,,2.8,290,45,1026.2
108,서울,2021-04-11 21:00,16.5,,1.1,20,45,1026.4
108,서울,2021-04-11 22:00,16.1,,.8,290,46,1027
108,서울,2021-04-11 23:00,15.5,,.7,290,50,1026.6
108,서울,2021-04-12 00:00,15,,.2,0,53,1026.2
108,서울,2021-04-12 01:00,14.7,,1.3,270,52,1025.7
108,서울,2021-04-12 02:00,14.4,,.4,0,52,1025.1
108,서울,2021-04-12 03:00,14.2,,1,360,50,1024.8
108,서울,2021-04-12 04:00,13.7,,1.6,50,53,1024.2
108,서울,2021-04-12 05:00,13.5,,2.4,50,54,1023.8
108,서울,2021-04-12 06:00,13.5,,2,50,54,1023.1
108,서울,2021-04-12 07:00,13.9,,2.1,70,55,1022.8
